# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:13
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
464,1.2839,1.827,0.000,100,Dynamic
465,1.2867,1.928,0.000,100,Dynamic
466,1.2899,1.830,0.000,100,Dynamic
467,1.2926,1.859,0.000,100,Dynamic
468,1.2953,1.881,0.000,100,Dynamic
469,1.2978,1.847,0.000,100,Dynamic
470,1.3006,1.865,0.000,100,Dynamic
471,1.3034,1.876,0.000,100,Dynamic
472,1.3061,1.860,0.000,100,Dynamic
473,1.3092,1.894,0.000,100,Dynamic
474,1.3121,1.925,0.000,100,Dynamic
475,1.3146,1.916,0.000,100,Dynamic
476,1.3173,1.910,0.000,100,Dynamic
477,1.3201,1.914,0.000,100,Dynamic
478,1.3230,1.920,0.000,100,Dynamic
479,1.3257,1.943,0.000,100,Dynamic
480,1.3287,1.942,0.000,100,Dynamic
481,1.3314,1.955,0.000,100,Dynamic
482,1.3342,2.117,0.000,100,Dynamic
483,1.3369,2.064,0.000,100,Dynamic
484,1.3396,2.036,0.000,100,Dynamic
485,1.3426,2.095,0.000,100,Dynamic
486,1.3482,2.097,0.000,100,Dynamic
487,1.3509,2.076,0.000,100,Dynamic
488,1.3537,2.098,0.000,100,Dynamic
489,1.3564,0.632,0.000,100,Dynamic
490,1.3592,2.476,0.000,100,Dynamic
491,1.3619,2.414,0.000,100,Dynamic
492,1.3645,2.368,0.000,100,Dynamic
493,1.3676,2.316,0.000,100,Dynamic
494,1.3705,2.310,0.000,100,Dynamic
495,1.3731,2.259,0.000,100,Dynamic
496,1.3757,2.225,0.000,100,Dynamic
497,1.3785,1.952,0.000,100,Dynamic
498,1.3813,1.959,0.000,100,Dynamic
499,1.3840,1.984,0.000,100,Dynamic
500,1.3871,1.984,0.000,100,Dynamic
